t;a1;a2;a3;a4
8.387;0.159454;-0.017962;0.177416;-0.039075
8.388;0.170460;-0.017945;0.188405;-0.039036
8.389;0.184190;-0.010289;0.194480;-0.030619
8.390;0.192072;0.001956;0.190116;-0.016943
8.391;0.193636;0.013903;0.179734;-0.003027
8.392;0.194286;0.020720;0.173566;0.006125
8.393;0.197663;0.019518;0.178145;0.007430
8.394;0.200723;0.010485;0.190238;0.000890
8.395;0.196698;-0.003146;0.199843;-0.010419
8.396;0.183154;-0.016308;0.199462;-0.021542
8.397;0.167002;-0.024017;0.191018;-0.027543
8.398;0.160762;-0.023266;0.184028;-0.025405
8.399;0.172544;-0.014184;0.186728;-0.015185
8.400;0.198411;0.000000;0.198411;0.000000
8.401;0.224223;0.014155;0.210068;0.015154
8.402;0.235903;0.023171;0.212732;0.025304
8.403;0.229626;0.023869;0.205756;0.027379
8.404;0.213544;0.016173;0.197372;0.021370
8.405;0.200106;0.003108;0.196998;0.010315
8.406;0.196116;-0.010366;0.206482;-0.000880
8.407;0.199122;-0.019251;0.218373;-0.007326
8.408;0.202437;-0.020393;0.222830;-0.006028
8.409;0.203078;-0.013652;0.216730;0.002973
8.410;0.204624;-0.001909;0.206533;0.016607
8.411;0.212333;0.010078;0.202255;0.029953
8.412;0.225696;0.017534;0.208162;0.038111
8.413;0.236334;0.017518;0.218817;0.038073
8.414;0.234193;0.010049;0.224144;0.029863
8.415;0.216881;-0.001898;0.218779;0.016525
8.416;0.193486;-0.013555;0.207041;0.002952
8.417;0.178702;-0.020211;0.198913;-0.005974
8.418;0.181739;-0.019044;0.200783;-0.007246
8.419;0.199309;-0.010239;0.209548;-0.000868
8.420;0.218579;0.003053;0.215527;0.010162
8.421;0.227366;0.015889;0.211476;0.021010
8.422;0.222737;0.023409;0.199327;0.026863
8.423;0.211081;0.022681;0.188400;0.024778
8.424;0.200602;0.013828;0.186774;0.014810
8.425;0.193828;0.000000;0.193828;0.000000
8.426;0.187066;-0.013800;0.200866;-0.014780
8.427;0.176641;-0.022588;0.199230;-0.024679
8.428;0.165094;-0.023266;0.188359;-0.026703
8.429;0.160567;-0.015758;0.176324;-0.020843
8.430;0.169334;-0.003016;0.172351;-0.010061
8.431;0.188414;0.010123;0.178291;0.000858
8.432;0.205732;0.018783;0.186949;0.007146
8.433;0.208685;0.019891;0.188793;0.005879
8.434;0.194137;0.013311;0.180826;-0.002900
8.435;0.171216;0.001853;0.169363;-0.016198
8.436;0.154329;-0.009842;0.164171;-0.029213
8.437;0.152297;-0.017117;0.169414;-0.037170
8.438;0.162712;-0.017101;0.179813;-0.037133
8.439;0.175747;-0.009814;0.185562;-0.029126
8.440;0.183274;0.001842;0.181432;-0.016117
8.441;0.184823;0.013217;0.171606;-0.002880
8.442;0.185485;0.019714;0.165771;0.005826
8.443;0.188691;0.018581;0.170110;0.007067
8.444;0.191558;0.009998;0.181560;0.000847
8.445;0.187695;-0.002963;0.190657;-0.009911
8.446;0.174821;-0.015482;0.190303;-0.020491
8.447;0.159501;-0.022817;0.182318;-0.026200
8.448;0.153599;-0.022110;0.175709;-0.024166
8.449;0.164792;-0.013481;0.178272;-0.014444
8.450;0.189338;0.000000;0.189338;0.000000
8.451;0.213833;0.013453;0.200380;0.014415
8.452;0.224928;0.022020;0.202908;0.024070
8.453;0.218991;0.022677;0.196314;0.026044
8.454;0.203738;0.015353;0.188385;0.020328
8.455;0.190965;0.002927;0.188037;0.009812
8.456;0.187135;-0.009885;0.197019;-0.000837
8.457;0.189952;-0.018327;0.208279;-0.006969
8.458;0.193099;-0.019402;0.212501;-0.005734
8.459;0.193752;-0.012978;0.206730;0.002828
8.460;0.195282;-0.001798;0.197080;0.015798
8.461;0.202643;0.009612;0.193031;0.028492
8.462;0.215330;0.016710;0.198620;0.036252
8.463;0.225396;0.016694;0.208702;0.036216
8.464;0.223325;0.009585;0.213741;0.028407
8.465;0.206870;-0.001788;0.208658;0.015719
8.466;0.184655;-0.012887;0.197542;0.002809
8.467;0.170612;-0.019229;0.189841;-0.005682
8.468;0.173473;-0.018130;0.191603;-0.006893
8.469;0.190126;-0.009763;0.199889;-0.000826
8.470;0.208412;0.002875;0.205537;0.009666
8.471;0.216776;0.015084;0.201692;0.019986
8.472;0.212422;0.022240;0.190182;0.025553
8.473;0.201381;0.021554;0.179827;0.023570
8.474;0.191418;0.013142;0.178276;0.014088
8.475;0.184939;0.000000;0.184939;0.000000
8.476;0.178472;-0.013116;0.191588;-0.014060
8.477;0.168560;-0.021466;0.190027;-0.023476
8.478;0.157622;-0.022104;0.179726;-0.025401
8.479;0.153364;-0.014959;0.168323;-0.019826
8.480;0.161711;-0.002841;0.164551;-0.009570
8.481;0.179816;0.009652;0.170164;0.000816
8.482;0.196231;0.017882;0.178349;0.006797
8.483;0.199012;0.018925;0.180086;0.005592
8.484;0.185193;0.012654;0.172538;-0.002758
8.485;0.163427;0.001745;0.161682;-0.015408
8.486;0.147376;-0.009387;0.156763;-0.027789
8.487;0.145411;-0.016312;0.161723;-0.035358
8.488;0.155267;-0.016296;0.171563;-0.035322
8.489;0.167642;-0.009361;0.177002;-0.027706
8.490;0.174828;0.001735;0.173094;-0.015331
8.491;0.176361;0.012565;0.163796;-0.002739
8.492;0.177032;0.018756;0.158275;0.005542
8.493;0.180075;0.017690;0.162385;0.006723
8.494;0.182761;0.009533;0.173227;0.000806
8.495;0.179053;-0.002790;0.181843;-0.009428
8.496;0.166817;-0.014697;0.181514;-0.019492
8.497;0.152285;-0.021678;0.173963;-0.024923
8.498;0.146703;-0.021012;0.167715;-0.022988
8.499;0.157336;-0.012812;0.170149;-0.013740
8.500;0.180630;0.000000;0.180630;0.000000
8.501;0.203875;0.012786;0.191089;0.013712
8.502;0.214416;0.020926;0.193489;0.022896
8.503;0.208800;0.021545;0.187255;0.024774
8.504;0.194332;0.014575;0.179757;0.019337
8.505;0.182191;0.002757;0.179434;0.009334
8.506;0.178516;-0.009425;0.187941;-0.000796
8.507;0.181154;-0.017448;0.198602;-0.006629
8.508;0.184142;-0.018460;0.202601;-0.005454
8.509;0.184803;-0.012338;0.197142;0.002690
8.510;0.186316;-0.001694;0.188009;0.015027
8.511;0.193345;0.009168;0.184177;0.027103
8.512;0.205389;0.015923;0.189466;0.034485
8.513;0.214914;0.015908;0.199006;0.034450
8.514;0.212913;0.009142;0.203771;0.027022
8.515;0.197273;-0.001683;0.198956;0.014952
8.516;0.176177;-0.012251;0.188429;0.002672
8.517;0.162837;-0.018295;0.181133;-0.005405
8.518;0.165532;-0.017260;0.182792;-0.006557
8.519;0.181317;-0.009309;0.190626;-0.000786
8.520;0.198669;0.002708;0.195962;0.009195
8.521;0.206632;0.014320;0.192312;0.019011
8.522;0.202536;0.021130;0.181406;0.024307
8.523;0.192078;0.020483;0.171594;0.022420
8.524;0.182605;0.012491;0.170114;0.013401
8.525;0.176409;0.000000;0.176409;0.000000
8.526;0.170224;-0.012466;0.182690;-0.013374
8.527;0.160800;-0.020400;0.181200;-0.022331
8.528;0.150439;-0.021001;0.171439;-0.024162
8.529;0.146434;-0.014202;0.160636;-0.018860
8.530;0.154380;-0.002675;0.157055;-0.009104
8.531;0.171561;0.009203;0.162358;0.000776
8.532;0.187119;0.017024;0.170096;0.006466
8.533;0.189739;0.018006;0.171733;0.005319
8.534;0.176612;0.012030;0.164582;-0.002624
8.535;0.155944;0.001644;0.154301;-0.014656
8.536;0.140687;-0.008953;0.149640;-0.026434
8.537;0.138787;-0.015544;0.154331;-0.033633
8.538;0.148113;-0.015529;0.163642;-0.033600
8.539;0.159862;-0.008928;0.168790;-0.026355
8.540;0.166724;0.001634;0.165091;-0.014583
8.541;0.168237;0.011945;0.156292;-0.002606
8.542;0.168915;0.017845;0.151069;0.005272
8.543;0.171803;0.016840;0.154963;0.006395
8.544;0.174319;0.009090;0.165229;0.000766
8.545;0.170761;-0.002628;0.173389;-0.008968
8.546;0.159130;-0.013953;0.173083;-0.018542
8.547;0.145347;-0.020596;0.165943;-0.023707
8.548;0.140068;-0.019968;0.160036;-0.021867
8.549;0.150170;-0.012177;0.162347;-0.013070
8.550;0.172275;0.000000;0.172275;0.000000
8.551;0.194334;0.012153;0.182181;0.013044
8.552;0.204347;0.019887;0.184460;0.021780
8.553;0.199036;0.020470;0.178566;0.023566
8.554;0.185313;0.013837;0.171475;0.018394
8.555;0.173772;0.002596;0.171176;0.008879
8.556;0.170246;-0.008987;0.179232;-0.000757
8.557;0.172718;-0.016610;0.189328;-0.006306
8.558;0.175553;-0.017563;0.193116;-0.005188
8.559;0.176221;-0.011730;0.187951;0.002559
8.560;0.177714;-0.001595;0.179309;0.014295
8.561;0.184426;0.008744;0.175682;0.025781
8.562;0.195860;0.015174;0.180686;0.032803
8.563;0.204873;0.015159;0.189714;0.032770
8.564;0.202940;0.008719;0.194221;0.025704
8.565;0.188073;-0.001585;0.189658;0.014223
8.566;0.168042;-0.011647;0.179689;0.002541
8.567;0.155370;-0.017406;0.172776;-0.005142
8.568;0.157908;-0.016431;0.174339;-0.006237
8.569;0.172869;-0.008876;0.181745;-0.000748
8.570;0.189336;0.002550;0.186786;0.008747
8.571;0.196917;0.013595;0.183322;0.018084
8.572;0.193064;0.020075;0.172989;0.023122
8.573;0.183157;0.019466;0.163691;0.021327
8.574;0.174151;0.011872;0.162279;0.012747
8.575;0.168226;0.000000;0.168226;0.000000
8.576;0.162311;-0.011848;0.174159;-0.012722
8.577;0.153351;-0.019387;0.172738;-0.021242
8.578;0.143536;-0.019952;0.163488;-0.022984
8.579;0.139770;-0.013482;0.153252;-0.017940
8.580;0.147334;-0.002519;0.149854;-0.008660
8.581;0.163638;0.008775;0.154863;0.000739
8.582;0.178385;0.016206;0.162179;0.006150
8.583;0.180852;0.017131;0.163721;0.005060
8.584;0.168383;0.011437;0.156946;-0.002496
8.585;0.148757;0.001548;0.147210;-0.013942
8.586;0.134255;-0.008539;0.142794;-0.025145
8.587;0.132419;-0.014812;0.147231;-0.031993
8.588;0.141244;-0.014798;0.156042;-0.031962
8.589;0.152398;-0.008515;0.160913;-0.025070
8.590;0.158951;0.001539;0.157412;-0.013872
8.591;0.160441;0.011356;0.149085;-0.002479
8.592;0.161123;0.016978;0.144145;0.005015
8.593;0.163865;0.016032;0.147833;0.006083
8.594;0.166221;0.008667;0.157554;0.000729
8.595;0.162808;-0.002475;0.165283;-0.008531
8.596;0.151752;-0.013246;0.164999;-0.017638
8.597;0.138679;-0.019568;0.158247;-0.022551
8.598;0.133686;-0.018977;0.152663;-0.020801
8.599;0.143283;-0.011574;0.154857;-0.012433
8.600;0.164260;0.000000;0.164260;0.000000
8.601;0.185194;0.011551;0.173643;0.012408
8.602;0.194707;0.018900;0.175807;0.020718
8.603;0.189683;0.019448;0.170235;0.022417
8.604;0.176667;0.013137;0.163530;0.017497
8.605;0.165697;0.002445;0.163252;0.008446
8.606;0.162314;-0.008568;0.170882;-0.000720
8.607;0.164629;-0.015813;0.180441;-0.005999
8.608;0.167321;-0.016710;0.184031;-0.004935
8.609;0.167992;-0.011152;0.179144;0.002434
8.610;0.169463;-0.001502;0.170965;0.013598
8.611;0.175872;0.008339;0.167532;0.024524
8.612;0.186727;0.014459;0.172268;0.031204
8.613;0.195256;0.014445;0.180811;0.031173
8.614;0.193389;0.008315;0.185073;0.024451
8.615;0.179258;-0.001493;0.180751;0.013530
8.616;0.160236;-0.011073;0.171309;0.002417
8.617;0.148199;-0.016561;0.164760;-0.004891
8.618;0.150590;-0.015642;0.166232;-0.005933
8.619;0.164771;-0.008463;0.173234;-0.000711
8.620;0.180398;0.002401;0.177996;0.008320
8.621;0.187614;0.012907;0.174708;0.017202
8.622;0.183991;0.019073;0.164918;0.021995
8.623;0.174607;0.018500;0.156107;0.020287
8.624;0.166043;0.011284;0.154759;0.012126
8.625;0.160377;0.000000;0.160377;0.000000
8.626;0.154721;-0.011261;0.165982;-0.012102
8.627;0.146202;-0.018425;0.164626;-0.020206
8.628;0.136905;-0.018957;0.155861;-0.021863
8.629;0.133363;-0.012800;0.146163;-0.017065
8.630;0.140564;-0.002373;0.142937;-0.008237
8.631;0.156036;0.008366;0.147670;0.000703
8.632;0.170014;0.015428;0.154586;0.005851
8.633;0.172337;0.016299;0.156038;0.004813
8.634;0.160493;0.010873;0.149620;-0.002374
8.635;0.141857;0.001458;0.140400;-0.013262
8.636;0.128073;-0.008144;0.136216;-0.023919
8.637;0.126299;-0.014114;0.140413;-0.030433
8.638;0.134650;-0.014101;0.148750;-0.030403
8.639;0.145240;-0.008121;0.153360;-0.023847
8.640;0.151496;0.001449;0.150047;-0.013196
8.641;0.152963;0.010796;0.142167;-0.002358
8.642;0.153647;0.016154;0.137493;0.004770
8.643;0.156249;0.015262;0.140987;0.005787
8.644;0.158456;0.008263;0.150192;0.000694
8.645;0.155181;-0.002330;0.157512;-0.008115
8.646;0.144673;-0.012576;0.157249;-0.016778
8.647;0.132272;-0.018592;0.150864;-0.021452
8.648;0.127550;-0.018035;0.145585;-0.019786
8.649;0.136667;-0.011001;0.147668;-0.011826
8.650;0.156575;0.000000;0.156575;0.000000
8.651;0.176441;0.010978;0.165462;0.011803
8.652;0.185479;0.017961;0.167517;0.019707
8.653;0.180727;0.018478;0.162250;0.021323
8.654;0.168381;0.012472;0.155909;0.016644
8.655;0.157954;0.002303;0.155651;0.008034
8.656;0.154709;-0.008169;0.162878;-0.000685
8.657;0.156876;-0.015053;0.171929;-0.005706
8.658;0.159431;-0.015898;0.175330;-0.004695
8.659;0.160105;-0.010602;0.170707;0.002316
8.660;0.161552;-0.001415;0.162967;0.012935
8.661;0.167671;0.007953;0.159718;0.023328
8.662;0.177977;0.013778;0.164199;0.029682
8.663;0.186047;0.013764;0.172283;0.029652
8.664;0.184244;0.007930;0.176314;0.023259
8.665;0.170812;-0.001406;0.172219;0.012870
8.666;0.152750;-0.010527;0.163277;0.002299
8.667;0.141316;-0.015756;0.157073;-0.004652
8.668;0.143568;-0.014891;0.158459;-0.005644
8.669;0.157010;-0.008069;0.165078;-0.000676
8.670;0.171839;0.002262;0.169578;0.007914
8.671;0.178709;0.012254;0.166456;0.016363
8.672;0.175302;0.018122;0.157180;0.020922
8.673;0.166412;0.017581;0.148831;0.019298
8.674;0.158270;0.010725;0.147545;0.011534
8.675;0.152852;0.000000;0.152852;0.000000
8.676;0.147444;-0.010703;0.158147;-0.011511
8.677;0.139344;-0.017510;0.156854;-0.019221
8.678;0.130537;-0.018011;0.148548;-0.020797
8.679;0.127207;-0.012152;0.139360;-0.016233
8.680;0.134063;-0.002235;0.136297;-0.007836
8.681;0.148745;0.007977;0.140769;0.000668
8.682;0.161994;0.014687;0.147307;0.005565
8.683;0.164182;0.015507;0.148675;0.004579
8.684;0.152931;0.010337;0.142594;-0.002258
8.685;0.135235;0.001373;0.133863;-0.012615
8.686;0.122133;-0.007767;0.129899;-0.022753
8.687;0.120419;-0.013449;0.133868;-0.028949
8.688;0.128322;-0.013436;0.141758;-0.028920
8.689;0.138376;-0.007744;0.146120;-0.022684
8.690;0.144349;0.001365;0.142985;-0.012552
8.691;0.145792;0.010264;0.135527;-0.002243
8.692;0.146475;0.015369;0.131106;0.004538
8.693;0.148945;0.014529;0.134416;0.005504
8.694;0.151011;0.007878;0.143133;0.000660
8.695;0.147870;-0.002195;0.150065;-0.007719
8.696;0.137882;-0.011940;0.149821;-0.015960
8.697;0.126120;-0.017664;0.143784;-0.020406
8.698;0.121654;-0.017139;0.138793;-0.018822
8.699;0.130315;-0.010456;0.140771;-0.011250
8.700;0.149208;0.000000;0.149208;0.000000
8.701;0.168061;0.010435;0.157626;0.011227
8.702;0.176647;0.017070;0.159577;0.018746
8.703;0.172153;0.017556;0.154597;0.020284
8.704;0.160443;0.011841;0.148602;0.015832
8.705;0.150531;0.002169;0.148363;0.007642
8.706;0.147419;-0.007789;0.155207;-0.000652
8.707;0.149448;-0.014330;0.163778;-0.005428
8.708;0.151873;-0.015126;0.166999;-0.004466
8.709;0.152547;-0.010079;0.162626;0.002203
8.710;0.153969;-0.001332;0.155301;0.012304
8.711;0.159811;0.007584;0.152226;0.022191
8.712;0.169595;0.013128;0.156467;0.028235
8.713;0.177232;0.013115;0.164116;0.028207
8.714;0.175492;0.007563;0.167929;0.022124
8.715;0.162725;-0.001324;0.164049;0.012242
8.716;0.145573;-0.010008;0.155581;0.002187
8.717;0.134712;-0.014991;0.149703;-0.004426
8.718;0.136833;-0.014176;0.151009;-0.005369
8.719;0.149574;-0.007692;0.157266;-0.000643
8.720;0.163647;0.002130;0.161517;0.007529
8.721;0.170187;0.011634;0.158554;0.015566
8.722;0.166983;0.017218;0.149765;0.019902
8.723;0.158562;0.016709;0.141853;0.018357
8.724;0.150821;0.010194;0.140627;0.010972
8.725;0.145640;0.000000;0.145640;0.000000
8.726;0.140469;-0.010173;0.150642;-0.010950
8.727;0.132768;-0.016641;0.149408;-0.018284
8.728;0.124425;-0.017112;0.141538;-0.019783
8.729;0.121295;-0.011537;0.132832;-0.015442
8.730;0.127821;-0.002104;0.129925;-0.007454
8.731;0.141754;0.007605;0.134149;0.000636
8.732;0.154313;0.013982;0.140331;0.005294
8.733;0.156373;0.014754;0.141619;0.004355
8.734;0.145686;0.009828;0.135858;-0.002148
8.735;0.128882;0.001293;0.127589;-0.012000
8.736;0.116428;-0.007406;0.123835;-0.021643
8.737;0.114774;-0.012815;0.127588;-0.027538
8.738;0.122252;-0.012802;0.135054;-0.027510
8.739;0.131797;-0.007385;0.139183;-0.021578
8.740;0.137500;0.001285;0.136215;-0.011940
8.741;0.138916;0.009758;0.129158;-0.002133
8.742;0.139598;0.014622;0.124975;0.004316
8.743;0.141943;0.013831;0.128111;0.005236
8.744;0.143876;0.007511;0.136365;0.000628
8.745;0.140864;-0.002067;0.142931;-0.007343
8.746;0.131370;-0.011336;0.142705;-0.015181
8.747;0.120213;-0.016783;0.136996;-0.019411
8.748;0.115990;-0.016289;0.132278;-0.017904
8.749;0.124219;-0.009938;0.134157;-0.010701
8.750;0.142148;0.000000;0.142148;0.000000
8.751;0.160040;0.009918;0.150122;0.010680
8.752;0.168197;0.016223;0.151975;0.017832
8.753;0.163947;0.016680;0.147267;0.019295
8.754;0.152839;0.011242;0.141597;0.015060
8.755;0.143418;0.002042;0.141376;0.007270
8.756;0.140433;-0.007425;0.147858;-0.000620
8.757;0.142332;-0.013642;0.155974;-0.005163
8.758;0.144635;-0.014391;0.159026;-0.004248
8.759;0.145306;-0.009582;0.154888;0.002095
8.760;0.146702;-0.001255;0.147957;0.011704
8.761;0.152279;0.007233;0.145047;0.021109
8.762;0.161569;0.012509;0.149060;0.026858
8.763;0.168795;0.012497;0.156298;0.026831
8.764;0.167116;0.007212;0.159904;0.021046
8.765;0.154981;-0.001247;0.156228;0.011645
8.766;0.138694;-0.009515;0.148209;0.002081
8.767;0.128377;-0.014263;0.142640;-0.004210
8.768;0.130375;-0.013495;0.143869;-0.005107
8.769;0.142451;-0.007334;0.149785;-0.000612
8.770;0.155806;0.002006;0.153801;0.007161
8.771;0.162033;0.011045;0.150988;0.014807
8.772;0.159020;0.016359;0.142661;0.018932
8.773;0.151043;0.015879;0.135164;0.017462
8.774;0.143683;0.009689;0.133994;0.010437
8.775;0.138730;0.000000;0.138730;0.000000
8.776;0.133786;-0.009669;0.143455;-0.010416
8.777;0.126463;-0.015815;0.142278;-0.017392
8.778;0.118561;-0.016259;0.134820;-0.018818
8.779;0.115618;-0.010954;0.126571;-0.014689
8.780;0.121830;-0.001982;0.123812;-0.007090
8.781;0.135053;0.007250;0.127803;0.000605
8.782;0.146957;0.013310;0.133647;0.005036
8.783;0.148897;0.014037;0.134860;0.004143
8.784;0.138746;0.009343;0.129403;-0.002044
8.785;0.122789;0.001218;0.121572;-0.011415
8.786;0.110952;-0.007063;0.118014;-0.020588
8.787;0.109355;-0.012210;0.121565;-0.026195
8.788;0.116431;-0.012199;0.128630;-0.026169
8.789;0.125494;-0.007043;0.132537;-0.020526
8.790;0.130938;0.001210;0.129728;-0.011358
8.791;0.132327;0.009277;0.123050;-0.002029
8.792;0.133005;0.013912;0.119093;0.004106
8.793;0.135231;0.013167;0.122064;0.004981
8.794;0.137040;0.007161;0.129880;0.000597
8.795;0.134152;-0.001947;0.136099;-0.006985
8.796;0.125127;-0.010762;0.135890;-0.014441
8.797;0.114545;-0.015946;0.130491;-0.018464
8.798;0.110551;-0.015480;0.126032;-0.017031
8.799;0.118369;-0.009446;0.127815;-0.010179
8.800;0.135384;0.000000;0.135384;0.000000
8.801;0.152364;0.009427;0.142937;0.010159
8.802;0.160114;0.015418;0.144697;0.016963
8.803;0.156095;0.015848;0.140246;0.018354
8.804;0.145559;0.010673;0.134885;0.014326
8.805;0.136604;0.001923;0.134680;0.006915
8.806;0.133741;-0.007079;0.140820;-0.000590
8.807;0.135519;-0.012986;0.148505;-0.004911
8.808;0.137704;-0.013692;0.151396;-0.004041
8.809;0.138372;-0.009110;0.147482;0.001993
8.810;0.139741;-0.001182;0.140922;0.011133
8.811;0.145065;0.006897;0.138168;0.020079
8.812;0.153885;0.011919;0.141966;0.025548
8.813;0.160722;0.011907;0.148815;0.025523
8.814;0.159103;0.006877;0.152225;0.020019
8.815;0.147568;-0.001174;0.148743;0.011078
8.816;0.132103;-0.009046;0.141149;0.001979
8.817;0.122303;-0.013570;0.135872;-0.004005
8.818;0.124184;-0.012846;0.137030;-0.004858
8.819;0.135632;-0.006992;0.142623;-0.000582
8.820;0.148306;0.001889;0.146417;0.006812
8.821;0.154233;0.010487;0.143747;0.014085
8.822;0.151401;0.015543;0.135858;0.018008
8.823;0.143844;0.015091;0.128753;0.016610
8.824;0.136846;0.009209;0.127637;0.009928
8.825;0.132111;0.000000;0.132111;0.000000
8.826;0.127384;-0.009190;0.136574;-0.009908
8.827;0.120421;-0.015030;0.135452;-0.016544
8.828;0.112936;-0.015448;0.128384;-0.017901
8.829;0.110169;-0.010400;0.120569;-0.013972
8.830;0.116083;-0.001866;0.117950;-0.006744
8.831;0.128632;0.006912;0.121720;0.000575
8.832;0.139916;0.012670;0.127245;0.004790
8.833;0.141743;0.013355;0.128388;0.003941
8.834;0.132100;0.008883;0.123217;-0.001944
8.835;0.116948;0.001147;0.115801;-0.010858
8.836;0.105696;-0.006735;0.112431;-0.019584
8.837;0.104155;-0.011634;0.115789;-0.024918
8.838;0.110852;-0.011623;0.122475;-0.024893
8.839;0.119456;-0.006716;0.126172;-0.019525
8.840;0.124654;0.001140;0.123514;-0.010804
8.841;0.126015;0.008820;0.117195;-0.001930
8.842;0.126687;0.013236;0.113451;0.003906
8.843;0.128800;0.012534;0.116266;0.004738
8.844;0.130493;0.006826;0.123667;0.000568
8.845;0.127724;-0.001833;0.129557;-0.006644
8.846;0.119146;-0.010218;0.129364;-0.013737
8.847;0.109108;-0.015151;0.124259;-0.017564
8.848;0.105331;-0.014712;0.120043;-0.016200
8.849;0.112759;-0.008978;0.121737;-0.009683
8.850;0.128907;0.000000;0.128907;0.000000
8.851;0.145021;0.008960;0.136061;0.009664
8.852;0.152384;0.014653;0.137732;0.016136
8.853;0.148583;0.015058;0.133525;0.017459
8.854;0.138589;0.010134;0.128456;0.013627
8.855;0.130077;0.001811;0.128266;0.006578
8.856;0.127333;-0.006749;0.134081;-0.000561
8.857;0.128996;-0.012362;0.141358;-0.004672
8.858;0.131071;-0.013026;0.144097;-0.003844
8.859;0.131733;-0.008661;0.140394;0.001896
8.860;0.133074;-0.001113;0.134187;0.010590
8.861;0.138157;0.006577;0.131580;0.019100
8.862;0.146530;0.011356;0.135174;0.024302
8.863;0.153001;0.011345;0.141655;0.024278
8.864;0.151439;0.006558;0.144881;0.019043
8.865;0.140475;-0.001106;0.141581;0.010537
8.866;0.125789;-0.008600;0.134389;0.001883
8.867;0.116481;-0.012910;0.129391;-0.003809
8.868;0.118252;-0.012229;0.130481;-0.004621
8.869;0.129103;-0.006665;0.135769;-0.000554
8.870;0.141131;0.001779;0.139352;0.006480
8.871;0.146774;0.009957;0.136818;0.013398
8.872;0.144112;0.014768;0.129343;0.017130
8.873;0.136953;0.014343;0.122611;0.015800
8.874;0.130299;0.008753;0.121546;0.009444
